efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.5302248209265261,0.0147809211851885,43.52228593584414,0.9686358382225868,0.0693947021182122,0.4855614829358924,,3,1,0.1,0.7985077213768085,0.394159588698356,0.7654301560713961,1.167599802969167,0.9535242840067384,1.0594714266741536,3000,3000,1.809113720108952,1.9271539200588208,0.5,0.394159588698356,0.394159588698356,1,False,False,False,False,1e-06,0.9,-9.193310943453849
0.529940673820684,0.0405759155363124,26.14970536274057,0.9744175077209324,0.2410608055385339,0.3931848061813403,,3,1,0.1,1.738148803727774,0.4836296423429317,0.5589779448127734,1.340867524876203,1.3889999457021545,1.543333273002394,3000,3000,1.966018068792735,1.9235130605313069,0.5,0.4836296423429317,0.4836296423429317,1,False,False,False,False,1e-06,0.9,-0.5787357085353708
0.5016882668313786,0.0247619484775147,57.3091918938114,0.9846971470344922,0.0213788741696867,0.6975785603024127,,3,1,0.1,1.4864951699609923,0.39242471761738,0.34640262401826,1.359749666846526,0.3901772663566867,0.4335302959518741,3000,3000,0.6715082862725921,1.2771726312152452,0.5,0.39242471761738,0.39242471761738,1,False,False,False,False,1e-06,0.9,-7.123603769061891
0.5652527634364208,0.0786724887668134,27.416950768898577,0.9432224993860514,0.049538043816976,0.6981159675795663,,3,1,0.1,-0.854205521520746,0.4049931279468124,0.3132772429129487,1.2186605131882084,0.3891840923226335,0.4324267692473705,3000,3000,1.1089088132085645,1.577590922952694,0.5,0.4049931279468124,0.4049931279468124,1,False,False,False,False,1e-06,0.9,-0.3643452214933926
0.5580079576819417,0.0368423493081095,17.02090891135079,0.9997445527405882,-0.0830937406947809,0.9463010565967214,,3,1,0.1,15.37445648985388,0.3260926307993983,1.021854566031347,1.2481889659070826,0.0510715366172805,0.0567461517969783,1,10,0.936477768603113,1.9845028019752544,0.8,0.3260926307993983,0.3260926307993983,1,False,False,False,False,1e-06,0.9,-9.498063685848676
0.5191318885306427,0.002186242385219,177.89576829739485,0.9492499722658224,0.0228125276908535,0.5737152473504223,,3,1,0.1,0.4789937449788908,0.1967971252694992,1.5099486316867707,0.6092322570527264,0.6687224701739267,0.7430249668599186,1,10,1.0321838857808785,1.838753926348628,0.8,0.1967971252694992,0.1967971252694992,1,False,False,False,False,1e-06,0.9,-7.3175382776652
0.5116553945974123,0.0409388857792823,8.311100984000424,0.9562149495650424,-0.0298230826473089,0.8179241680949786,,3,1,0.1,2.492134428006355,0.3702243066361825,1.7623492616198773,1.483056907059784,0.2003465053443569,0.2226072281603966,1,10,1.118994751593398,1.7876419611452532,0.8,0.3702243066361825,0.3702243066361825,1,False,False,False,False,1e-06,0.9,-9.034218999724894
0.6700127768422477,0.0008091183195363,194.21364621630096,2.9711492702983624,0.0260029658907385,0.636034651794293,,3,1,0.1,0.326876787165641,0.1122885536646964,1.5225790941987434,1.928162549572355,0.5150172438892198,0.572241382099133,1,10,0.929550833510958,1.6163351468608391,0.8,0.1122885536646964,0.1122885536646964,1,False,False,False,False,1e-06,0.9,-3.4931025776573312
0.5531521330423783,0.041257630731389,27.472320160677818,0.9973785519869204,-0.0923419106486869,0.9457802309091712,,3,1,0.1,-6.355682779671673,0.3256533030862804,0.6618687910848661,1.9085964011567,0.0515952761402477,0.0573280846002753,1,10,0.8022110844723366,1.7760790664839263,0.8,0.3256533030862804,0.3256533030862804,1,False,False,False,False,1e-06,0.9,-2.9205631598748427
0.5021551855848427,0.0468357855232867,32.92105168181875,0.9219717698767952,-0.0368874727707713,0.8295882416859587,,3,1,0.1,3.57241875645587,0.3893446456538364,0.5076689796649219,1.9236969151009555,0.1848755500330437,0.205417277814493,1,10,1.1446407370648977,1.5764464413401722,0.8,0.3893446456538364,0.3893446456538364,1,False,False,False,False,1e-06,0.9,-5.258335313395708
