efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.2958113365774501,0.035775553698717384,7.9453586143375,1.33527412555434,0.006810799081321632,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5775510204081633,0.5775510204081633,1,True,True,True,0.9,-1
0.29285621561684505,0.0357663052065149,7.758061924675164,1.327126341712495,0.0059393483445215,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.5959183673469388,0.5959183673469388,1,True,True,True,0.9,-1
0.29001061920788923,0.03573147754330465,7.573384580993457,1.3190053617604254,0.005125094073355792,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6142857142857143,0.6142857142857143,1,True,True,True,0.9,-1
0.2872718479057608,0.03567356736959498,7.392091690615897,1.3109511262631035,0.00436386714454773,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6326530612244898,0.6326530612244898,1,True,True,True,0.9,-1
0.2846371296637171,0.03559489056588576,7.2148004521000955,1.302997393968803,0.0036518554369974793,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6510204081632653,0.6510204081632653,1,True,True,True,0.9,-1
0.282103586244428,0.03549759062424626,7.041994236809443,1.2951721531509097,0.0029855638882280993,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6693877551020408,0.6693877551020408,1,True,True,True,0.9,-1
0.2796682246255516,0.03538364719152433,6.874037641514809,1.2874981177483706,0.0023617807978071888,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.6877551020408164,0.6877551020408164,1,True,True,True,0.9,-1
0.27732794502525754,0.0352548847373179,6.711191632932419,1.279993266113013,0.0017775491327382956,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7061224489795919,0.7061224489795919,1,True,True,True,0.9,-1
0.27507955917304777,0.03511298128586526,6.553628161367807,1.2726713902538038,0.0012301418636271534,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7244897959183674,0.7244897959183674,1,True,True,True,0.9,-1
0.27291981412252353,0.03495947713614324,6.401443832652969,1.2655426323552224,0.0007170405733501852,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7428571428571429,0.7428571428571429,1,True,True,True,0.9,-1
0.2708454182546564,0.03479578349189726,6.254672395030157,1.2586139927763016,0.00023591674499689788,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7612244897959184,0.7612244897959184,1,True,True,True,0.9,-1
0.2688530671817246,0.03462319092825627,6.113295924295636,1.2518897996770824,-0.00021538473634336378,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7795918367346939,0.7795918367346939,1,True,True,True,0.9,-1
