efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,e_l,TV
0.39806672161316636,0.017804460994409566,14.55629651883073,2.0382471367856065,0.05476397231107401,0.7191119691119691,3,1,0.1,1.5866666666666664,0.20816326530612245,1,1,0.27,0.3,3000,3000,1,1,0.8,0.20816326530612245,0.20816326530612245,1,False,False,0.9,-1.0
0.39525568385182774,0.018677884826997355,14.08142264190087,1.9906515652369259,0.053548096718087794,0.7220953982938842,3,1,0.1,1.7211764705882349,0.21326530612244898,1,1,0.27,0.3,3000,3000,1,1,0.8,0.21326530612244898,0.21326530612244898,1,False,False,0.9,-1.0
0.39253790722252274,0.019532197975792864,13.654158995692375,1.945179866365228,0.05228243541416974,0.7250538406317301,3,1,0.1,1.8725000000000005,0.21836734693877552,1,1,0.27,0.3,3000,3000,1,1,0.8,0.21836734693877552,0.21836734693877552,1,False,False,0.9,-1.0
0.3899088614095758,0.02036643633457532,13.268305669675598,1.901691344407934,0.0509803034990074,0.7279876087215537,3,1,0.1,2.044,0.22346938775510206,1,1,0.27,0.3,3000,3000,1,1,0.8,0.22346938775510206,0.22346938775510206,1,False,False,0.9,-1.0
0.3873642288529293,0.02117989049071117,12.918618121683636,1.8600572428227398,0.04965325828758999,0.7308970099667773,3,1,0.1,2.2399999999999975,0.22857142857142854,1,1,0.27,0.3,3000,3000,1,1,0.8,0.22857142857142854,0.22857142857142854,1,False,False,0.9,-1.0
0.3848998972802509,0.02197207036412328,12.600636326939316,1.8201595028440078,0.04831126536382642,0.7337823466855724,3,1,0.1,2.466153846153844,0.23367346938775507,1,1,0.27,0.3,3000,3000,1,1,0.8,0.23367346938775507,0.23367346938775507,1,False,False,0.9,-1.0
0.3825119518447875,0.022742673214447135,12.310548387370323,1.7818896774087238,0.04696286109926188,0.73664391621558,3,1,0.1,2.7299999999999978,0.2387755102040816,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2387755102040816,0.2387755102040816,1,False,False,0.9,-1.0
0.3801966671107582,0.023491555014350962,12.04508092954494,1.745147977623969,0.04561530780974762,0.7394820110160553,3,1,0.1,3.04181818181818,0.24387755102040815,1,1,0.27,0.3,3000,3000,1,1,0.8,0.24387755102040815,0.24387755102040815,1,False,False,0.9,-1.0
0.3779504990551553,0.024218705074491018,11.801410477644612,1.7098424328036606,0.044274739149356375,0.742296918767507,3,1,0.1,3.4159999999999995,0.24897959183673468,1,1,0.27,0.3,3000,3000,1,1,0.8,0.24897959183673468,0.24897959183673468,1,False,False,0.9,-1.0
0.3757700772000984,0.024924223733006533,11.577091361692817,1.6758881482166317,0.04294629440198401,0.7450889224689061,3,1,0.1,3.87333333333333,0.2540816326530612,1,1,0.27,0.3,3000,3000,1,1,0.8,0.2540816326530612,0.2540816326530612,1,False,False,0.9,-1.0
0.3736521969517313,0.025608302879724494,11.369996745450441,1.643206647230294,0.04163424110188707,0.7478583005325307,3,1,0.1,4.444999999999998,0.25918367346938775,1,1,0.27,0.3,3000,3000,1,1,0.8,0.25918367346938775,0.25918367346938775,1,False,False,0.9,-1.0
