efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.7991475674140973,0.03923416825292824,555.4848521993147,1.2525250407566246,0.02078051553330183,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,17.15714285714286,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7992519925806691,0.039238032426641714,581.8211221962039,1.2522532835317637,0.020764673999199956,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,17.56326530612245,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7993493616163212,0.03924162790797931,608.7755401304812,1.2519996491831822,0.020749886086742653,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,17.96938775510204,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7994402947650989,0.039244977874327555,636.3479982528879,1.2517625622625852,0.020736059869652074,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,18.375510204081632,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7995253453805697,0.03924810303424827,664.5384013776201,1.2515406143363386,0.020723113214315345,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,18.781632653061227,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7996050086260795,0.03925102193603847,693.3466654403738,1.2513325435542708,0.020710972554425746,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,19.187755102040818,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7996797285461925,0.03925375123288634,722.7727163157454,1.25113721701182,0.020699571841567066,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,19.59387755102041,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.7997499217934974,0.03925630590986614,752.816500388472,1.250953655722766,0.0206888516418294,0.7142857142857143,3,1,0.1,1.4,0.2,1,5.773993559003743,0.27,0.3,1,10,1,20.0,0.8,0.2,0.2,1,False,False,False,0.9,-1
0.008497291668987732,0.0003306555610910604,35.25727232891257,3.084130559586762,0.09724385558169099,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,0.1,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.17040789087155006,0.006147321559113055,35.867533627778336,2.6716691026779915,0.07364658463107275,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,0.5061224489795918,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.37167572426713225,0.012160733681592614,37.21455832664623,2.1973322579298067,0.04921948207271488,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,0.9122448979591836,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.5148594276654476,0.015724824213737873,39.356500389842296,1.8775385498430515,0.03473207298614526,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,1.3183673469387756,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.6046072121398648,0.017706621961328228,42.30849321145921,1.6808812050915418,0.026681434077934184,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,1.7244897959183674,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.6608326698602773,0.01886090638482716,46.037004828550856,1.5584249149207525,0.021999176480684134,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,2.1306122448979594,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.6973075038075934,0.01957587577771669,50.604588200593696,1.4792300443275341,0.01910397925527472,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,2.536734693877551,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7219023562337044,0.02004409854477601,56.164761920224,1.4258532378659827,0.017211165808017792,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,2.9428571428571426,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7390598712287733,0.02036540116612408,62.87893774040412,1.3884788170702491,0.015914225308317632,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,3.3489795918367347,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7513803848737254,0.020594570405117228,70.86064722850746,1.3614222157694609,0.014990326574986947,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,3.7551020408163267,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7604528892098879,0.02076335007855272,80.16626845011965,1.3412670432196674,0.014310556401606465,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,4.161224489795918,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7672847908805122,0.020891035594419027,90.80961390225731,1.3258815625399323,0.013796682603662963,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,4.5673469387755095,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7725340252446777,0.020989852074065608,102.78001271820756,1.313888217004732,0.013399216856336832,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,4.9734693877551015,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7766411120603836,0.021067826952275437,116.0557350883289,1.3043682689556277,0.013085709452839113,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,5.3795918367346935,0.8,0.2,0.2,1,False,False,False,0.9,-2
