efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.524027541903226,4.5804410731802936e-05,610.7661044157102,6.818275575748354,0.0123169849526609,0.792008299399951,0.0016372838153491,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0558597249119636,-6.7966599317506216,0.5044800740431392,0.8739676446086022,0.824625480569172,0.2626130316533673,1.7910144482534638,0.0558597249119636,0.0558597249119636,0.9,0.2363517284880306,0.2772436665937927
0.5930076725095484,0.000771466915433,105.5466842703858,3.1498143899850666,0.0279872583582105,0.8663610541229165,0.0094715977612966,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0717401874073599,-3.132344391556856,0.3561428115236654,1.6756072981513364,1.4266479718145182,0.154253177980601,1.0066193074576923,0.0717401874073599,0.0717401874073599,0.9,0.1388278601825409,0.630424423244361
0.4272060671208281,0.000165413939369,486.4247929873455,10.057197053469142,0.0634024975329322,0.8430568502725331,0.0011356242436391,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0505647356537879,-11.001342074381066,1.145428217132712,0.1952784570548559,0.5387724372864268,0.1861596281161019,1.940262963574603,0.0505647356537879,0.0505647356537879,0.9,0.1675436653044917,0.3303410807319595
0.5289685173806391,0.0007312905779127,252.67260417791323,2.524258991124312,0.0326764421668772,0.5642656792407694,0.0030975421235844,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1370082399385122,-1.588623006510545,1.4237916997629003,0.7923674004010193,1.4747732303500765,0.7722148214747343,1.995158578506792,0.1370082399385122,0.1370082399385122,0.9,0.6949933393272609,0.3539623135511172
0.4860608420485933,2.4122858009741564e-06,9440.834757059809,5.671809030908277,0.0013447451125519,0.701164184129201,0.0001059228351641,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0541298885610385,-10.760473365194487,0.5195274062246718,1.3158583785265698,0.7101238012723939,0.4261994874166785,1.5564093740180718,0.0541298885610385,0.0541298885610385,0.9,0.3835795386750107,0.1832993647847606
0.4387422636366241,-1.7758380919670543e-05,2158.800407267692,0.8767599172931718,0.0035545217716322,0.5639616202271815,0.0004632200013604,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1167784383032199,-10.48359902580724,0.5516264128233842,1.9707451643534664,1.363710188725237,0.7731703082865257,1.7994697271199864,0.1167784383032199,0.1167784383032199,0.9,0.6958532774578731,0.2717317509299989
0.6761795824633415,0.0001504020496028,431.3675512918911,4.558524115140703,0.0174588258681229,0.7374403867873124,0.0017891416820315,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0682380857390837,-16.79180338294376,1.3050855133483426,0.8609572534965318,1.693907882318906,0.3560418142496084,0.7841341065677391,0.0682380857390837,0.0682380857390837,0.9,0.3204376328246476,0.2628962232745551
0.5321690910800296,0.0082199422904342,225.7703573022533,2.6990637843327674,-0.0037483777272294,0.8951196111931394,0.002304390214151,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1372619697921343,-11.642674054487674,1.040190704714298,0.1947482046436235,1.2421262204593682,0.1171691330358201,0.4623776410742164,0.1372619697921343,0.1372619697921343,0.9,0.1054522197322381,1.4551665665140752
0.667961074170693,0.0003532797841411,292.03180173975466,3.1646488033695883,0.021693832897557,0.6845006302503952,0.0031159756616798,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0863874097202099,-15.102455067300893,1.2702933349045311,1.205343488085101,1.945260945520296,0.4609190347044574,1.9340314379644783,0.0863874097202099,0.0863874097202099,0.9,0.4148271312340116,0.2772524251763272
0.6988143271683187,0.0015609085883674,20.304256816679235,4.4768806055498604,0.0949519522750918,0.8751745719196974,0.0491835308395518,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0617589378637273,-8.091585935125796,1.4830544807589745,1.5663344371387573,1.8238617431401216,0.1426291760356996,1.1011116799081024,0.0617589378637273,0.0617589378637273,0.9,0.1283662584321296,0.5227355252495965
