efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.567833693571742,0.017741681772163106,6.606844052759562,3.8369106121213647,0.44781551487225274,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.1734693877551021,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.5787669424969174,0.01806021882778767,6.622158558789486,3.762383175717865,0.44534729787569854,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.2040816326530612,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.5892783565903655,0.018365712115560935,6.641153983916217,3.6906747120428065,0.4429792810801518,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.2346938775510203,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.5993823882233628,0.018658673347786165,6.663772059244086,3.621690885699795,0.4407075867571447,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.2653061224489797,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6090935814872988,0.018939608677864952,6.689954110198765,3.555336573979679,0.43852837385070026,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.2959183673469388,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6184264534122245,0.01920901575375694,6.7196415822252895,3.491516666988242,0.4364378610551218,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.3265306122448979,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6273953960521615,0.019467381393273205,6.75277646873908,3.4301367289443796,0.43443234511104156,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.3571428571428572,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6360145966921453,0.019715179787812603,6.789301654583679,3.371103538793794,0.4325082150303271,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.3877551020408163,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6442979737094012,0.019952871152567175,6.829161186945748,3.314325526463504,0.4306619628747183,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.4183673469387754,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6522591258868318,0.020180900751694396,6.872300484409081,3.2597131193350775,0.42889019163419756,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.4489795918367347,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6599112932274377,0.020399698236398065,6.918666493620064,3.2071790118723436,0.4271896206794576,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.4795918367346939,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6672673275494436,0.02060967724239241,6.968207801901965,3.15663836981174,0.42555708919862756,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.510204081632653,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.674339671353983,0.020811235200740238,7.020874713108875,3.1080089789264327,0.4239895579710834,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.5408163265306123,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
0.6811403436505569,0.021004753322733005,7.0766192930596725,3.061211347112121,0.4224841097805516,0.7692307692307693,3,1,0.1,4333333.751673754,0.1,1,2,0.27,0.3,3000,3000,1,1.5714285714285714,0.8,0.1,0.1,1,False,False,False,True,1e-07,0.9,-0.33333336666666674
