efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.005886786944787093,0.0004853719875582651,3.920628537999523,0.21278310916716975,0.019521208646704417,0.5010406921040025,,3,1,0.1,39988481.70399248,1.9952623149688795,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.1,0.8,1.9952623149688795,1.9952623149688795,1,False,False,False,True,1e-07,0.9,-2.0035856539230648
0.23809523731719776,9.244187939798684e-11,8.825006027857421,20.662924601136712,16.882716755776965,0.5010406921040025,,3,1,0.1,200417.16522968427,0.01,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.01,0.01,1,False,False,False,True,1e-07,0.9,-0.010041715512249902
0.23809523205818695,7.172856348511771e-10,8.825001798409433,18.54611962995269,15.153177991153836,0.5010406921040024,,3,1,0.1,223292.27048587645,0.011141374574404603,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.011141374574404603,0.011141374574404603,1,False,False,False,True,1e-07,0.9,-0.011187851389158536
0.23809520012223065,4.511882794414129e-09,8.824997642381199,16.646171767795824,13.600819555862852,0.5010406921040024,,3,1,0.1,248778.28291504926,0.012413022740718939,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.012413022740718939,0.012413022740718939,1,False,False,False,True,1e-07,0.9,-0.012464804300938817
0.23809504024489528,2.3507386233188108e-08,8.824992177209305,14.940871613856688,12.207488621977822,0.5010406921040024,,3,1,0.1,277173.20313036785,0.013829813595495212,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.013829813595495212,0.013829813595495212,1,False,False,False,True,1e-07,0.9,-0.013887505371340888
0.23809436764277667,1.0342210969365431e-07,8.824980275938977,13.410300085260518,10.956887577671257,0.5010406921040024,,3,1,0.1,308809.04799522745,0.015408313356160552,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.015408313356160552,0.015408313356160552,1,False,False,False,True,1e-07,0.9,-0.015472589924616477
0.2380919477825035,3.909375087441764e-07,8.824945579979714,12.036617877507778,9.834376951318855,0.5010406921040024,,3,1,0.1,344055.7277597,0.017166979066078603,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.017166979066078603,0.017166979066078603,1,False,False,False,True,1e-07,0.9,-0.017238591998631085
0.23808438482202765,1.2895445438264346e-06,8.824843156082588,10.80389875870771,8.826792028484935,0.5010406921040024,,3,1,0.1,383325.3733343743,0.01912637440861442,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.01912637440861442,0.01912637440861442,1,False,False,False,True,1e-07,0.9,-0.0192061610592083
0.2380635595596953,3.7640511876739402e-06,8.824565614496699,9.698006410439588,7.922270516046407,0.5010406921040024,,3,1,0.1,427077.15706122963,0.021309410153667968,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.021309410153667968,0.021309410153667968,1,False,False,False,True,1e-07,0.9,-0.02139830344969832
0.2380123931242613,9.844480937035303e-06,8.823887064625026,8.706502360633822,7.110092388999963,0.5010406921040024,,3,1,0.1,475822.657564812,0.02374161204816357,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.02374161204816357,0.02374161204816357,1,False,False,False,True,1e-07,0.9,-0.02384065139898633
